url_path,views_total,views_unique
/chouhanindustries/copperhead,132,40
/copperheadhq/copperhead,76,33
/chouhanindustries/copperhead/pulls,64,13
/chouhanindustries/copperhead/pull/244,50,3
/chouhanindustries/copperhead/issues,39,16
/copperheadhq/copperhead/pulls,39,9
/copperheadhq/copperhead/issues,33,10
/chouhanindustries/copperhead/pull/236,31,5
/copperheadhq/copperhead/issues/66,27,20
/copperheadhq/copperhead/releases/tag/v0.10.0,22,17
