url_path,views_total,views_unique
/copperheadhq/copperhead,123,50
/chouhanindustries/copperhead,110,32
/copperheadhq/copperhead/pulls,57,11
/chouhanindustries/copperhead/pull/244,50,3
/copperheadhq/copperhead/issues,49,12
/chouhanindustries/copperhead/pulls,49,11
/chouhanindustries/copperhead/issues,38,16
/copperheadhq/copperhead/issues/66,33,25
/copperheadhq/copperhead/releases/tag/v0.10.0,23,18
/copperheadhq/copperhead/issues/251,20,3
